scope,lhs,rhs,delta_tick,nearest_horizon,horizon_error,nearest_landmark,landmark_error
nist-selected-self,Cesium Cs II 3896.9900 A [air],Cesium Cs II 4830.1900 A [air],14.962627300361419,32.0,17.03737269963858,16.0,1.0373726996385813
nist-selected-same-element,Cesium Cs II 3896.9900 A [air],Cesium Cs II 4830.1900 A [air],14.962627300361419,32.0,17.03737269963858,16.0,1.0373726996385813
nist-selected-self,Hydrogen H I 3970.0720 A [air],Helium He II 3203.1000 A [air],14.961497903433155,32.0,17.038502096566845,16.0,1.0385020965668446
nist-selected-self,Sodium Na I 8650.8900 A [air],Cesium Cs II 6979.6700 A [air],14.961179278421696,32.0,17.038820721578304,16.0,1.038820721578304
nist-selected-self,Sodium Na II 300.2000 A [vacuum],Sodium Na II 372.0800 A [vacuum],14.961137293821594,32.0,17.038862706178406,16.0,1.0388627061784064
nist-selected-same-element,Sodium Na II 300.2000 A [vacuum],Sodium Na II 372.0800 A [vacuum],14.961137293821594,32.0,17.038862706178406,16.0,1.0388627061784064
nist-selected-self,Hydrogen H I 3835.3840 A [air],Sodium Na II 3094.4500 A [air],14.961096179648848,32.0,17.038903820351152,16.0,1.0389038203511518
nist-selected-self,Sodium Na II 1881.9100 A [vacuum],Cesium Cs II 2332.4600 A [air],14.959486894642396,32.0,17.040513105357604,16.0,1.0405131053576042
nist-selected-self,Helium He I 2818.2000 A [air],Cesium Cs II 2273.8400 A [air],14.958933847302433,32.0,17.041066152697567,16.0,1.0410661526975673
nist-selected-self,Hydrogen H I 3889.0490 A [air],Sodium Na II 3137.8600 A [air],14.958603818381562,32.0,17.04139618161844,16.0,1.0413961816184383
nist-selected-self,Cesium Cs II 5274.0500 A [air],Cesium Cs II 6536.4400 A [air],14.956547102451623,32.0,17.043452897548377,16.0,1.0434528975483772
nist-selected-same-element,Cesium Cs II 5274.0500 A [air],Cesium Cs II 6536.4400 A [air],14.956547102451623,32.0,17.043452897548377,16.0,1.0434528975483772
nist-selected-self,Helium He I 18555.5500 A [air],Sodium Na II 2315.6500 A [air],145.04475114220168,128.0,17.044751142201676,144.0,1.044751142201676
nist-selected-self,Sodium Na I 8649.9200 A [air],Cesium Cs II 6979.6700 A [air],14.953363920965785,32.0,17.046636079034215,16.0,1.046636079034215
nist-selected-self,Sodium Na II 2917.5200 A [air],Sodium Na I 23379.1300 A [air],145.04693221699836,128.0,17.046932216998357,144.0,1.046932216998357
nist-selected-same-element,Sodium Na II 2917.5200 A [air],Sodium Na I 23379.1300 A [air],145.04693221699836,128.0,17.046932216998357,144.0,1.046932216998357
nist-selected-self,Helium He I 3888.6489 A [air],Sodium Na II 3137.8600 A [air],14.951433127026576,32.0,17.048566872973424,16.0,1.0485668729734243
nist-selected-self,Helium He I 3888.6456 A [air],Sodium Na II 3137.8600 A [air],14.951373980541575,32.0,17.048626019458425,16.0,1.0486260194584247
nist-selected-self,Cesium Cs I 5635.2100 A [air],Cesium Cs I 6983.4900 A [air],14.950990274850483,32.0,17.049009725149517,16.0,1.0490097251495172
nist-selected-same-element,Cesium Cs I 5635.2100 A [air],Cesium Cs I 6983.4900 A [air],14.950990274850483,32.0,17.049009725149517,16.0,1.0490097251495172
nist-selected-self,Sodium Na II 3137.8600 A [air],Cesium Cs I 3888.6100 A [air],14.95073591223445,32.0,17.04926408776555,16.0,1.0492640877655504
nist-selected-self,Helium He I 3888.6046 A [air],Sodium Na II 3137.8600 A [air],14.950639126081114,32.0,17.049360873918886,16.0,1.0493608739188858
nist-selected-self,Helium He I 5875.6148 A [air],Helium He I 7281.3500 A [air],14.95037730970762,32.0,17.04962269029238,16.0,1.0496226902923809
nist-selected-same-element,Helium He I 5875.6148 A [air],Helium He I 7281.3500 A [air],14.95037730970762,32.0,17.04962269029238,16.0,1.0496226902923809
nist-selected-self,Helium He I 5875.6404 A [air],Helium He I 7281.3500 A [air],14.950073641548443,32.0,17.049926358451557,16.0,1.0499263584515575
nist-selected-same-element,Helium He I 5875.6404 A [air],Helium He I 7281.3500 A [air],14.950073641548443,32.0,17.049926358451557,16.0,1.0499263584515575
nist-selected-self,Helium He I 10667.6500 A [air],Cesium Cs II 8608.3100 A [air],14.949136592197647,32.0,17.050863407802353,16.0,1.0508634078023533
nist-selected-self,Helium He I 507.7181 A [vacuum],Cesium Cs II 4068.7800 A [air],145.05127592973167,128.0,17.051275929731673,144.0,1.0512759297316734
nist-selected-self,Cesium Cs II 5349.1300 A [air],Cesium Cs I 6628.6600 A [air],14.947809541627976,32.0,17.052190458372024,16.0,1.0521904583720243
nist-selected-same-element,Cesium Cs II 5349.1300 A [air],Cesium Cs I 6628.6600 A [air],14.947809541627976,32.0,17.052190458372024,16.0,1.0521904583720243
nist-selected-self,Helium He I 5875.9663 A [air],Helium He I 7281.3500 A [air],14.946207919176231,32.0,17.05379208082377,16.0,1.0537920808237686
nist-selected-same-element,Helium He I 5875.9663 A [air],Helium He I 7281.3500 A [air],14.946207919176231,32.0,17.05379208082377,16.0,1.0537920808237686
nist-selected-self,Hydrogen H I 1215.6682 A [vacuum],Sodium Na II 1506.4100 A [vacuum],14.945487102098014,32.0,17.054512897901986,16.0,1.0545128979019864
nist-selected-self,Hydrogen H I 1215.6736 A [vacuum],Sodium Na II 1506.4100 A [vacuum],14.945177508993766,32.0,17.054822491006234,16.0,1.0548224910062345
nist-selected-self,Helium He I 15083.6400 A [air],Sodium Na II 1881.9100 A [vacuum],145.06182578476546,128.0,17.06182578476546,144.0,1.0618257847654604
nist-selected-self,Cesium Cs II 4870.0400 A [air],Cesium Cs I 6034.0900 A [air],14.937645236110257,32.0,17.062354763889743,16.0,1.0623547638897435
nist-selected-same-element,Cesium Cs II 4870.0400 A [air],Cesium Cs I 6034.0900 A [air],14.937645236110257,32.0,17.062354763889743,16.0,1.0623547638897435
nist-selected-self,Helium He I 5875.6148 A [air],Cesium Cs I 7279.9600 A [air],14.937070991586552,32.0,17.062929008413448,16.0,1.0629290084134482
nist-selected-self,Helium He I 5875.6404 A [air],Cesium Cs I 7279.9600 A [air],14.936767323427375,32.0,17.063232676572625,16.0,1.0632326765726248
nist-selected-self,Helium He I 5875.6148 A [air],Cesium Cs I 7279.9000 A [air],14.936496560942942,32.0,17.063503439057058,16.0,1.0635034390570581
nist-selected-self,Sodium Na II 1835.2200 A [vacuum],Cesium Cs II 2273.8400 A [air],14.936443761322153,32.0,17.063556238677847,16.0,1.0635562386778474
nist-selected-self,Hydrogen H I 3835.3840 A [air],Sodium Na II 3095.5500 A [air],14.936325062736614,32.0,17.063674937263386,16.0,1.0636749372633858
nist-selected-self,Helium He I 5875.6404 A [air],Cesium Cs I 7279.9000 A [air],14.936192892783765,32.0,17.063807107216235,16.0,1.0638071072162347
nist-selected-self,Sodium Na I 10834.8700 A [air],Cesium Cs I 13424.3100 A [air],14.93588191618528,32.0,17.06411808381472,16.0,1.0641180838147193
nist-selected-self,Helium He II 303.7804 A [vacuum],Sodium Na II 376.3800 A [vacuum],14.935644509083431,32.0,17.06435549091657,16.0,1.0643554909165687
nist-selected-self,Helium He II 303.7858 A [vacuum],Sodium Na II 376.3800 A [vacuum],14.934405587830952,32.0,17.065594412169048,16.0,1.0655944121690482
nist-selected-self,Sodium Na II 2424.7300 A [air],Sodium Na II 3004.1500 A [air],14.934270692816426,32.0,17.065729307183574,16.0,1.0657293071835738
nist-selected-same-element,Sodium Na II 2424.7300 A [air],Sodium Na II 3004.1500 A [air],14.934270692816426,32.0,17.065729307183574,16.0,1.0657293071835738
nist-selected-self,Sodium Na II 2678.0900 A [air],Sodium Na II 3318.0400 A [air],14.933985296777792,32.0,17.06601470322221,16.0,1.0660147032222085
nist-selected-same-element,Sodium Na II 2678.0900 A [air],Sodium Na II 3318.0400 A [air],14.933985296777792,32.0,17.06601470322221,16.0,1.0660147032222085
nist-selected-self,Sodium Na II 2809.5200 A [air],Cesium Cs II 2267.6500 A [air],14.933929818253091,32.0,17.06607018174691,16.0,1.066070181746909
nist-selected-self,Sodium Na I 6160.7470 A [air],Cesium Cs II 4972.6000 A [air],14.932925973234887,32.0,17.067074026765113,16.0,1.0670740267651126
nist-selected-self,Helium He I 5875.9663 A [air],Cesium Cs I 7279.9600 A [air],14.932901601055164,32.0,17.067098398944836,16.0,1.067098398944836
nist-selected-self,Helium He I 10138.5000 A [air],Sodium Na I 8183.2560 A [air],14.93255996166863,32.0,17.06744003833137,16.0,1.0674400383313696
nist-selected-self,Helium He I 5875.9663 A [air],Cesium Cs I 7279.9000 A [air],14.932327170411554,32.0,17.067672829588446,16.0,1.067672829588446
nist-selected-self,Helium He I 12984.8900 A [air],Cesium Cs II 10480.9300 A [air],14.931097410361872,32.0,17.068902589638128,16.0,1.0689025896381281
nist-selected-self,Sodium Na II 3631.2700 A [air],Cesium Cs II 2931.0800 A [air],14.929880167763258,32.0,17.070119832236742,16.0,1.0701198322367418
nist-selected-self,Helium He I 18697.2300 A [air],Cesium Cs II 2332.4600 A [air],145.07077387374284,128.0,17.070773873742837,144.0,1.0707738737428372
nist-selected-self,Cesium Cs II 6495.5300 A [air],Cesium Cs II 8047.1300 A [air],14.929166788069779,32.0,17.07083321193022,16.0,1.0708332119302213
nist-selected-same-element,Cesium Cs II 6495.5300 A [air],Cesium Cs II 8047.1300 A [air],14.929166788069779,32.0,17.07083321193022,16.0,1.0708332119302213
nist-selected-self,Helium He I 4713.1460 A [air],Cesium Cs I 5838.8300 A [air],14.927323346395497,32.0,17.072676653604503,16.0,1.0726766536045034
nist-selected-self,Sodium Na II 3145.7100 A [air],Cesium Cs II 3896.9900 A [air],14.926628589466418,32.0,17.073371410533582,16.0,1.073371410533582
nist-selected-self,Helium He I 15083.6400 A [air],Helium He I 18685.3400 A [air],14.924099008738267,32.0,17.075900991261733,16.0,1.075900991261733
nist-selected-same-element,Helium He I 15083.6400 A [air],Helium He I 18685.3400 A [air],14.924099008738267,32.0,17.075900991261733,16.0,1.075900991261733
nist-selected-self,Helium He I 4713.3800 A [air],Cesium Cs I 5838.8300 A [air],14.923863094332773,32.0,17.076136905667227,16.0,1.0761369056672265
nist-selected-self,Sodium Na I 8650.8900 A [air],Cesium Cs I 6983.4900 A [air],14.923044326113995,32.0,17.076955673886005,16.0,1.0769556738860047
nist-selected-self,Sodium Na II 4490.8700 A [air],Cesium Cs II 5563.0200 A [air],14.921738579269004,32.0,17.078261420730996,16.0,1.0782614207309962
nist-selected-self,Sodium Na II 302.4500 A [vacuum],Sodium Na II 2424.7300 A [air],145.07827343446388,128.0,17.07827343446388,144.0,1.0782734344638811
nist-selected-same-element,Sodium Na II 302.4500 A [vacuum],Sodium Na II 2424.7300 A [air],145.07827343446388,128.0,17.07827343446388,144.0,1.0782734344638811
nist-selected-self,Helium He I 5015.6780 A [air],Cesium Cs I 6213.1000 A [air],14.921507197947903,32.0,17.078492802052097,16.0,1.0784928020520965
nist-selected-self,Helium He I 4713.3800 A [air],Cesium Cs II 3805.1200 A [air],14.919164331350657,32.0,17.080835668649343,16.0,1.0808356686493426
nist-selected-self,Sodium Na II 3145.7100 A [air],Cesium Cs II 25220.3700 A [air],145.08196033650256,128.0,17.08196033650256,144.0,1.0819603365025614
nist-selected-self,Helium He I 3634.2300 A [air],Cesium Cs II 4501.5500 A [air],14.916848883356579,32.0,17.08315111664342,16.0,1.0831511166434211
nist-selected-self,Hydrogen H I 26251.5000 A [air],Sodium Na II 3274.2200 A [air],145.08412623751337,128.0,17.084126237513374,144.0,1.0841262375133738
nist-selected-self,Helium He I 4713.1460 A [air],Cesium Cs II 3805.1200 A [air],14.915704079287934,32.0,17.084295920712066,16.0,1.0842959207120657
nist-selected-self,Helium He I 3013.7000 A [air],Helium He I 3732.8600 A [air],14.915567389077296,32.0,17.084432610922704,16.0,1.084432610922704
nist-selected-same-element,Helium He I 3013.7000 A [air],Helium He I 3732.8600 A [air],14.915567389077296,32.0,17.084432610922704,16.0,1.084432610922704
nist-selected-self,Cesium Cs II 10176.0200 A [air],Cesium Cs II 12604.2900 A [air],14.91536694514707,32.0,17.08463305485293,16.0,1.0846330548529295
nist-selected-same-element,Cesium Cs II 10176.0200 A [air],Cesium Cs II 12604.2900 A [air],14.91536694514707,32.0,17.08463305485293,16.0,1.0846330548529295
nist-selected-self,Sodium Na II 3056.1600 A [air],Cesium Cs II 3785.4400 A [air],14.91534201684317,32.0,17.08465798315683,16.0,1.0846579831568306
nist-selected-self,Sodium Na I 8649.9200 A [air],Cesium Cs I 6983.4900 A [air],14.915228968658084,32.0,17.084771031341916,16.0,1.0847710313419157
nist-selected-self,Helium He I 3613.6400 A [air],Sodium Na II 2917.5200 A [air],14.913859683648298,32.0,17.086140316351702,16.0,1.0861403163517025
nist-selected-self,Sodium Na I 11197.2100 A [air],Cesium Cs II 13868.8200 A [air],14.913642272997095,32.0,17.086357727002905,16.0,1.0863577270029054
nist-selected-self,Sodium Na II 3631.2700 A [air],Sodium Na I 4497.6600 A [air],14.913384206401133,32.0,17.086615793598867,16.0,1.0866157935988667
nist-selected-same-element,Sodium Na II 3631.2700 A [air],Sodium Na I 4497.6600 A [air],14.913384206401133,32.0,17.086615793598867,16.0,1.0866157935988667
nist-selected-self,Cesium Cs I 5635.2100 A [air],Cesium Cs II 6979.6700 A [air],14.912855322542782,32.0,17.087144677457218,16.0,1.0871446774572178
nist-selected-same-element,Cesium Cs I 5635.2100 A [air],Cesium Cs II 6979.6700 A [air],14.912855322542782,32.0,17.087144677457218,16.0,1.0871446774572178
nist-selected-self,Sodium Na II 2531.5400 A [air],Sodium Na II 3135.4800 A [air],14.911965666480683,32.0,17.088034333519317,16.0,1.0880343335193174
nist-selected-same-element,Sodium Na II 2531.5400 A [air],Sodium Na II 3135.4800 A [air],14.911965666480683,32.0,17.088034333519317,16.0,1.0880343335193174
nist-selected-self,Helium He II 3203.1000 A [air],Sodium Na II 2586.3100 A [air],14.907259887441796,32.0,17.092740112558204,16.0,1.0927401125582037
nist-selected-self,Helium He I 4921.9310 A [air],Cesium Cs II 3974.2500 A [air],14.905722420327038,32.0,17.094277579672962,16.0,1.094277579672962
nist-selected-self,Sodium Na I 2852.8100 A [air],Sodium Na II 3533.0500 A [air],14.905176344061147,32.0,17.094823655938853,16.0,1.0948236559388533
nist-selected-same-element,Sodium Na I 2852.8100 A [air],Sodium Na II 3533.0500 A [air],14.905176344061147,32.0,17.094823655938853,16.0,1.0948236559388533
nist-selected-self,Helium He I 4120.9900 A [air],Sodium Na II 3327.6900 A [air],14.902249705781287,32.0,17.097750294218713,16.0,1.097750294218713
nist-selected-self,Sodium Na I 11403.7800 A [air],Cesium Cs I 9208.5300 A [air],14.90222146483211,32.0,17.09777853516789,16.0,1.0977785351678904
nist-selected-self,Helium He I 5047.7400 A [air],Helium He I 40478.9000 A [air],145.097840837484,128.0,17.097840837484,144.0,1.097840837484
nist-selected-same-element,Helium He I 5047.7400 A [air],Helium He I 40478.9000 A [air],145.097840837484,128.0,17.097840837484,144.0,1.097840837484
nist-selected-self,Sodium Na II 3285.6000 A [air],Cesium Cs II 4068.7800 A [air],14.900776339688491,32.0,17.09922366031151,16.0,1.0992236603115089
nist-selected-self,Sodium Na I 2853.0100 A [air],Sodium Na II 3533.0500 A [air],14.900290321397733,32.0,17.099709678602267,16.0,1.0997096786022666
nist-selected-same-element,Sodium Na I 2853.0100 A [air],Sodium Na II 3533.0500 A [air],14.900290321397733,32.0,17.099709678602267,16.0,1.0997096786022666
nist-selected-self,Helium He II 2511.2000 A [air],Cesium Cs I 20138.4700 A [air],145.09999846615392,128.0,17.09999846615392,144.0,1.0999984661539202
nist-selected-self,Helium He I 4120.8200 A [air],Sodium Na II 3327.6900 A [air],14.899374493787946,32.0,17.100625506212054,16.0,1.1006255062120545
nist-selected-self,Sodium Na II 6530.7000 A [air],Cesium Cs II 5274.0500 A [air],14.8953155987856,32.0,17.1046844012144,16.0,1.1046844012143993
nist-selected-self,Sodium Na II 372.0800 A [vacuum],Sodium Na II 2984.1900 A [air],145.10721611598183,128.0,17.107216115981828,144.0,1.107216115981828
nist-selected-same-element,Sodium Na II 372.0800 A [vacuum],Sodium Na II 2984.1900 A [air],145.10721611598183,128.0,17.107216115981828,144.0,1.107216115981828
nist-selected-self,Cesium Cs II 901.2700 A [vacuum],Cesium Cs I 7228.5300 A [air],145.10800703111272,128.0,17.10800703111272,144.0,1.1080070311127201
nist-selected-same-element,Cesium Cs II 901.2700 A [vacuum],Cesium Cs I 7228.5300 A [air],145.10800703111272,128.0,17.10800703111272,144.0,1.1080070311127201
nist-selected-self,Sodium Na II 5414.5500 A [air],Cesium Cs II 4373.0400 A [air],14.889446306092395,32.0,17.110553693907605,16.0,1.1105536939076046
nist-selected-self,Helium He I 9210.3400 A [air],Sodium Na I 11403.7800 A [air],14.888523402378269,32.0,17.11147659762173,16.0,1.1114765976217313
nist-selected-self,Sodium Na II 3212.1900 A [air],Cesium Cs I 25764.7300 A [air],145.11270876109666,128.0,17.112708761096656,144.0,1.1127087610966555
nist-selected-self,Cesium Cs II 1883.9300 A [vacuum],Cesium Cs II 2332.4600 A [air],14.884715910772684,32.0,17.115284089227316,16.0,1.1152840892273161
nist-selected-same-element,Cesium Cs II 1883.9300 A [vacuum],Cesium Cs II 2332.4600 A [air],14.884715910772684,32.0,17.115284089227316,16.0,1.1152840892273161
nist-selected-self,Cesium Cs I 5838.8300 A [air],Cesium Cs I 7228.5300 A [air],14.880657986151164,32.0,17.119342013848836,16.0,1.1193420138488364
nist-selected-same-element,Cesium Cs I 5838.8300 A [air],Cesium Cs I 7228.5300 A [air],14.880657986151164,32.0,17.119342013848836,16.0,1.1193420138488364
nist-selected-self,Helium He I 3613.6400 A [air],Sodium Na II 2919.0500 A [air],14.877318947652384,32.0,17.122681052347616,16.0,1.122681052347616
nist-selected-self,Helium He I 3732.8600 A [air],Sodium Na II 3015.4000 A [air],14.876263095594368,32.0,17.123736904405632,16.0,1.1237369044056322
nist-selected-self,Helium He II 3203.1000 A [air],Cesium Cs II 3965.2000 A [air],14.875914596273105,32.0,17.124085403726895,16.0,1.1240854037268946
nist-selected-self,Sodium Na I 2680.3400 A [air],Sodium Na II 3318.0400 A [air],14.875453948222457,32.0,17.124546051777543,16.0,1.1245460517775427
nist-selected-same-element,Sodium Na I 2680.3400 A [air],Sodium Na II 3318.0400 A [air],14.875453948222457,32.0,17.124546051777543,16.0,1.1245460517775427
nist-selected-self,Sodium Na I 2680.4300 A [air],Sodium Na II 3318.0400 A [air],14.873113716385888,32.0,17.126886283614112,16.0,1.1268862836141125
nist-selected-same-element,Sodium Na I 2680.4300 A [air],Sodium Na II 3318.0400 A [air],14.873113716385888,32.0,17.126886283614112,16.0,1.1268862836141125
nist-selected-self,Sodium Na I 9961.2800 A [air],Cesium Cs II 8047.1300 A [air],14.872629569282253,32.0,17.127370430717747,16.0,1.1273704307177468
nist-selected-self,Sodium Na II 2594.9600 A [air],Sodium Na II 3212.1900 A [air],14.87205624222679,32.0,17.12794375777321,16.0,1.1279437577732097
nist-selected-same-element,Sodium Na II 2594.9600 A [air],Sodium Na II 3212.1900 A [air],14.87205624222679,32.0,17.12794375777321,16.0,1.1279437577732097
nist-selected-self,Sodium Na I 4494.1800 A [air],Cesium Cs II 5563.0200 A [air],14.87038732408655,32.0,17.12961267591345,16.0,1.1296126759134495
nist-selected-self,Helium He I 3867.4800 A [air],Sodium Na II 3124.4200 A [air],14.870148004833936,32.0,17.129851995166064,16.0,1.1298519951660637
nist-selected-self,Helium He II 3203.1000 A [air],Helium He I 3964.7290 A [air],14.867635266959951,32.0,17.13236473304005,16.0,1.132364733040049
nist-selected-same-element,Helium He II 3203.1000 A [air],Helium He I 3964.7290 A [air],14.867635266959951,32.0,17.13236473304005,16.0,1.132364733040049
nist-selected-self,Sodium Na II 3533.0500 A [air],Cesium Cs II 4373.0400 A [air],14.866135740413483,32.0,17.133864259586517,16.0,1.1338642595865167
nist-selected-self,Sodium Na II 2871.2800 A [air],Cesium Cs I 23037.9800 A [air],145.13589553853126,128.0,17.13589553853126,144.0,1.1358955385312584
nist-selected-self,Sodium Na I 14767.4800 A [air],Cesium Cs II 1840.5000 A [vacuum],145.13617133204843,128.0,17.136171332048434,144.0,1.1361713320484341
nist-selected-self,Helium He II 2385.4000 A [air],Sodium Na II 2952.4000 A [air],14.862976719334256,32.0,17.137023280665744,16.0,1.137023280665744
nist-selected-self,Sodium Na I 5895.9240 A [air],Cesium Cs II 4763.6400 A [air],14.862810078927396,32.0,17.137189921072604,16.0,1.1371899210726042
nist-selected-self,Sodium Na II 3631.2700 A [air],Sodium Na I 4494.1800 A [air],14.859436343707785,32.0,17.140563656292215,16.0,1.1405636562922155
nist-selected-same-element,Sodium Na II 3631.2700 A [air],Sodium Na I 4494.1800 A [air],14.859436343707785,32.0,17.140563656292215,16.0,1.1405636562922155
nist-selected-self,Sodium Na I 6154.2250 A [air],Cesium Cs II 4972.6000 A [air],14.859103098222477,32.0,17.140896901777523,16.0,1.1408969017775235
nist-selected-self,Cesium Cs II 6955.5000 A [air],Cesium Cs II 8608.3100 A [air],14.859054770333387,32.0,17.140945229666613,16.0,1.1409452296666132
nist-selected-same-element,Cesium Cs II 6955.5000 A [air],Cesium Cs II 8608.3100 A [air],14.859054770333387,32.0,17.140945229666613,16.0,1.1409452296666132
nist-selected-self,Helium He I 3613.6400 A [air],Sodium Na II 2919.8500 A [air],14.858220305095529,32.0,17.14177969490447,16.0,1.1417796949044714
nist-selected-self,Helium He I 12845.9600 A [air],Cesium Cs II 10379.6600 A [air],14.858074891218166,32.0,17.141925108781834,16.0,1.1419251087818338
nist-selected-self,Helium He I 507.0580 A [vacuum],Cesium Cs II 4068.7800 A [air],145.14194587838392,128.0,17.141945878383922,144.0,1.1419458783839218
nist-selected-self,Helium He I 4026.1910 A [air],Sodium Na I 4982.8130 A [air],14.857557751346576,32.0,17.142442248653424,16.0,1.142442248653424
nist-selected-self,Helium He I 3634.2300 A [air],Sodium Na I 4497.6600 A [air],14.856594480003878,32.0,17.143405519996122,16.0,1.1434055199961222
nist-selected-self,Sodium Na II 6530.7000 A [air],Cesium Cs II 813.8400 A [vacuum],145.14421683395994,128.0,17.144216833959945,144.0,1.1442168339599448
nist-selected-self,Helium He I 4026.3600 A [air],Sodium Na I 4982.8130 A [air],14.854632273802054,32.0,17.145367726197946,16.0,1.1453677261979465
nist-selected-self,Cesium Cs II 5370.9900 A [air],Cesium Cs II 6646.5700 A [air],14.851623740596551,32.0,17.14837625940345,16.0,1.1483762594034488
nist-selected-same-element,Cesium Cs II 5370.9900 A [air],Cesium Cs II 6646.5700 A [air],14.851623740596551,32.0,17.14837625940345,16.0,1.1483762594034488
nist-selected-self,Helium He I 12527.5200 A [air],Cesium Cs I 10123.4100 A [air],14.850827638479132,32.0,17.14917236152087,16.0,1.1491723615208684
nist-selected-self,Helium He II 5411.5200 A [air],Cesium Cs II 4373.0400 A [air],14.850432766241283,32.0,17.149567233758717,16.0,1.1495672337587166
nist-selected-self,Sodium Na I 4978.5410 A [air],Sodium Na I 6160.7470 A [air],14.849705482498393,32.0,17.150294517501607,16.0,1.1502945175016066
nist-selected-same-element,Sodium Na I 4978.5410 A [air],Sodium Na I 6160.7470 A [air],14.849705482498393,32.0,17.150294517501607,16.0,1.1502945175016066
nist-selected-self,Helium He II 10123.6000 A [air],Helium He I 12527.5200 A [air],14.849519552616584,32.0,17.150480447383416,16.0,1.1504804473834156
nist-selected-self,Helium He I 12527.5200 A [air],Cesium Cs I 10123.6000 A [air],14.849519552616584,32.0,17.150480447383416,16.0,1.1504804473834156
nist-selected-same-element,Helium He II 10123.6000 A [air],Helium He I 12527.5200 A [air],14.849519552616584,32.0,17.150480447383416,16.0,1.1504804473834156
nist-selected-self,Cesium Cs I 5635.2100 A [air],Cesium Cs I 6973.3000 A [air],14.84921734773161,32.0,17.15078265226839,16.0,1.15078265226839
nist-selected-same-element,Cesium Cs I 5635.2100 A [air],Cesium Cs I 6973.3000 A [air],14.84921734773161,32.0,17.15078265226839,16.0,1.15078265226839
nist-selected-self,Helium He I 3613.6400 A [air],Helium He I 4471.6800 A [air],14.848830238992377,32.0,17.151169761007623,16.0,1.1511697610076226
nist-selected-same-element,Helium He I 3613.6400 A [air],Helium He I 4471.6800 A [air],14.848830238992377,32.0,17.151169761007623,16.0,1.1511697610076226
nist-selected-self,Sodium Na II 2886.2600 A [air],Cesium Cs II 2332.4600 A [air],14.848094199306615,32.0,17.151905800693385,16.0,1.1519058006933847
nist-selected-self,Helium He I 40478.9000 A [air],Cesium Cs II 5043.8000 A [air],145.1522638209708,128.0,17.152263820970802,144.0,1.152263820970802
nist-selected-self,Hydrogen H I 4340.4620 A [air],Cesium Cs II 5370.9900 A [air],14.847635122310749,32.0,17.15236487768925,16.0,1.1523648776892514
nist-selected-self,Sodium Na II 3149.2800 A [air],Cesium Cs II 3896.9900 A [air],14.847575878749922,32.0,17.15242412125008,16.0,1.1524241212500783
nist-selected-self,Hydrogen H I 40511.6000 A [air],Helium He I 5047.7400 A [air],145.15412124643353,128.0,17.154121246433533,144.0,1.154121246433533
nist-selected-self,Cesium Cs II 4952.8500 A [air],Cesium Cs II 6128.6100 A [air],14.845777496185292,32.0,17.154222503814708,16.0,1.154222503814708
nist-selected-same-element,Cesium Cs II 4952.8500 A [air],Cesium Cs II 6128.6100 A [air],14.845777496185292,32.0,17.154222503814708,16.0,1.154222503814708
nist-selected-self,Cesium Cs II 5249.3800 A [air],Cesium Cs II 6495.5300 A [air],14.845740664142795,32.0,17.154259335857205,16.0,1.1542593358572049
nist-selected-same-element,Cesium Cs II 5249.3800 A [air],Cesium Cs II 6495.5300 A [air],14.845740664142795,32.0,17.154259335857205,16.0,1.1542593358572049
nist-selected-self,Helium He I 3613.6400 A [air],Helium He I 4471.4790 A [air],14.845697323693457,32.0,17.154302676306543,16.0,1.1543026763065427
nist-selected-same-element,Helium He I 3613.6400 A [air],Helium He I 4471.4790 A [air],14.845697323693457,32.0,17.154302676306543,16.0,1.1543026763065427
nist-selected-self,Helium He I 12968.4500 A [air],Cesium Cs II 10480.9300 A [air],14.842799146716061,32.0,17.15720085328394,16.0,1.157200853283939
nist-selected-self,Cesium Cs II 4501.5500 A [air],Cesium Cs I 36131.0000 A [air],145.15981591673062,128.0,17.159815916730622,144.0,1.1598159167306221
nist-selected-same-element,Cesium Cs II 4501.5500 A [air],Cesium Cs I 36131.0000 A [air],145.15981591673062,128.0,17.159815916730622,144.0,1.1598159167306221
nist-selected-self,Sodium Na II 3212.1900 A [air],Cesium Cs II 3974.2500 A [air],14.837295483063826,32.0,17.162704516936174,16.0,1.1627045169361736
nist-selected-self,Helium He II 2385.4000 A [air],Sodium Na II 2951.2400 A [air],14.835587372438567,32.0,17.164412627561433,16.0,1.1644126275614326
nist-selected-self,Helium He I 4713.1460 A [air],Cesium Cs II 5831.1400 A [air],14.835468894210862,32.0,17.164531105789138,16.0,1.1645311057891377
nist-selected-self,Helium He I 10138.5000 A [air],Sodium Na I 8194.7900 A [air],14.834393874500165,32.0,17.165606125499835,16.0,1.1656061254998349
nist-selected-self,Helium He I 10138.5000 A [air],Sodium Na I 8194.8240 A [air],14.834104704164929,32.0,17.16589529583507,16.0,1.165895295835071
nist-selected-self,Helium He I 4713.3800 A [air],Cesium Cs II 5831.1400 A [air],14.83200864214814,32.0,17.16799135785186,16.0,1.1679913578518608
nist-selected-self,Helium He I 3613.6400 A [air],Sodium Na II 2920.9500 A [air],14.831968213963592,32.0,17.16803178603641,16.0,1.1680317860364084
nist-selected-self,Cesium Cs I 8078.9400 A [air],Cesium Cs II 9994.7900 A [air],14.831732126879615,32.0,17.168267873120385,16.0,1.168267873120385
